,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,predicted_value
1989,1152,-121.54,39.6,15.0,886.0,204.0,576.0,205.0,2.1467,84100.0,INLAND,83219.0
1990,12623,-121.53,38.48,5.0,27870.0,5027.0,11935.0,4855.0,4.8811,212200.0,INLAND,176740.0
1991,5152,-118.26,33.95,38.0,1387.0,346.0,1240.0,355.0,1.6898,95100.0,<1H OCEAN,96363.0
1992,5984,-117.73,34.12,26.0,6459.0,894.0,2487.0,885.0,6.2089,261800.0,INLAND,243691.0
1993,18179,-122.0,37.36,17.0,6012.0,1737.0,3539.0,1625.0,3.8464,239400.0,<1H OCEAN,268922.02
1994,2754,-115.49,32.67,24.0,1266.0,275.0,1083.0,298.0,1.4828,73100.0,INLAND,69282.0
1995,4402,-118.28,34.09,49.0,3828.0,1197.0,2862.0,1009.0,2.4677,219200.0,<1H OCEAN,242552.01
1996,8650,-118.39,33.86,28.0,3619.0,764.0,1735.0,789.0,6.1404,368400.0,<1H OCEAN,399101.15
1997,13749,-117.15,34.06,25.0,3670.0,644.0,1815.0,634.0,4.0658,127400.0,INLAND,124367.0
1998,1705,-122.29,37.94,20.0,7578.0,1426.0,3637.0,1362.0,4.4387,190000.0,NEAR BAY,214630.03
1999,3911,-118.55,34.2,21.0,2549.0,651.0,1624.0,628.0,3.6905,179800.0,<1H OCEAN,240991.0
2000,7745,-118.15,33.93,42.0,1839.0,346.0,1034.0,339.0,4.9808,212300.0,<1H OCEAN,215807.0
2001,16406,-121.18,37.99,31.0,2450.0,559.0,1459.0,478.0,2.4674,130900.0,INLAND,99991.0
2002,174,-122.24,37.8,52.0,996.0,228.0,731.0,228.0,2.2697,127000.0,NEAR BAY,144174.0
2003,12424,-116.11,33.64,20.0,1273.0,354.0,1548.0,355.0,2.0871,84700.0,INLAND,61065.0
2004,4849,-118.31,34.02,52.0,1832.0,441.0,1186.0,420.0,1.2434,98400.0,<1H OCEAN,121873.01
2005,5276,-118.55,33.99,39.0,2603.0,456.0,928.0,410.0,7.9096,500001.0,NEAR OCEAN,491015.77
2006,13079,-121.34,38.55,11.0,2838.0,498.0,1701.0,504.0,4.1447,114000.0,INLAND,155144.0
2007,19623,-121.09,37.33,40.0,524.0,112.0,329.0,96.0,1.7188,112500.0,INLAND,94676.0
2008,7238,-118.13,34.01,40.0,2412.0,629.0,2119.0,600.0,2.075,151100.0,<1H OCEAN,154189.0
2009,18880,-122.26,38.1,30.0,3317.0,1058.0,1794.0,990.0,1.1835,133300.0,NEAR BAY,146516.01
2010,1863,-123.91,41.68,22.0,1880.0,360.0,743.0,314.0,2.9688,152700.0,<1H OCEAN,111543.0
2011,11208,-117.91,33.83,32.0,1855.0,527.0,2568.0,504.0,2.5509,170800.0,<1H OCEAN,165636.0
2012,14405,-117.28,32.77,38.0,1267.0,340.0,442.0,250.0,4.3403,500000.0,NEAR OCEAN,393873.27
2013,7494,-118.24,33.92,44.0,1079.0,210.0,601.0,182.0,2.2411,106400.0,<1H OCEAN,110578.0
2014,9021,-118.75,34.17,16.0,2950.0,387.0,1228.0,379.0,5.3749,346100.0,NEAR OCEAN,292811.02
2015,3191,-119.81,36.28,24.0,544.0,112.0,442.0,106.0,3.1071,56100.0,INLAND,99878.0
2016,20631,-121.4,39.33,15.0,2655.0,493.0,1200.0,432.0,3.5179,107200.0,INLAND,124434.0
2017,6500,-118.04,34.07,52.0,177.0,59.0,269.0,75.0,2.3611,131300.0,<1H OCEAN,252292.23
2018,5986,-117.71,34.1,52.0,567.0,152.0,2688.0,126.0,1.875,212500.0,INLAND,102282.0
2019,7960,-118.18,33.88,42.0,2326.0,503.0,1832.0,501.0,3.1713,161000.0,<1H OCEAN,154803.0
2020,8606,-118.36,33.87,22.0,2114.0,541.0,1300.0,538.0,3.4208,290000.0,<1H OCEAN,259622.0
2021,6502,-118.05,34.08,25.0,4909.0,1422.0,4983.0,1293.0,2.7254,143500.0,<1H OCEAN,186489.0
2022,16301,-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,225800.0,INLAND,205583.0
2023,11003,-117.8,33.74,33.0,2890.0,453.0,1300.0,452.0,6.5616,290200.0,<1H OCEAN,338191.07
2024,16195,-121.31,37.96,52.0,2654.0,468.0,1157.0,494.0,3.226,107600.0,INLAND,132416.0
2025,13829,-117.26,34.53,10.0,3103.0,520.0,1283.0,464.0,3.071,151600.0,INLAND,103709.0
2026,4955,-118.31,34.01,48.0,2544.0,532.0,1357.0,498.0,2.5263,121000.0,<1H OCEAN,137816.0
2027,10578,-117.69,33.64,18.0,3783.0,654.0,1843.0,623.0,5.7559,215800.0,<1H OCEAN,255967.0
2028,19770,-122.12,39.91,16.0,4006.0,797.0,2028.0,752.0,2.3929,77200.0,INLAND,88816.0
2029,7006,-118.07,33.98,32.0,3304.0,714.0,2032.0,690.0,3.2093,167800.0,<1H OCEAN,185145.0
2030,17721,-121.79,37.33,13.0,2978.0,505.0,1794.0,485.0,6.6813,277800.0,<1H OCEAN,316468.0
2031,6690,-118.08,34.14,52.0,1282.0,189.0,431.0,187.0,6.1159,470800.0,INLAND,358071.01
2032,12242,-116.97,33.75,22.0,3740.0,965.0,2011.0,824.0,1.3039,77500.0,INLAND,89939.0
2033,17862,-121.9,37.45,16.0,2952.0,446.0,1525.0,460.0,5.6063,320500.0,<1H OCEAN,241244.0
2034,9605,-120.46,37.31,35.0,2042.0,378.0,953.0,356.0,2.7344,87800.0,INLAND,82604.0
2035,18732,-122.41,40.53,28.0,1127.0,245.0,538.0,208.0,2.037,72000.0,INLAND,70821.0
2036,3417,-118.42,34.28,29.0,1271.0,272.0,1338.0,266.0,4.125,150000.0,<1H OCEAN,167418.0
2037,19731,-122.1,40.05,26.0,633.0,129.0,305.0,140.0,2.1827,72700.0,INLAND,69916.0
2038,6957,-118.06,33.98,38.0,1862.0,319.0,975.0,305.0,4.7266,177600.0,<1H OCEAN,217582.01
2039,9995,-121.03,39.14,10.0,3138.0,524.0,1275.0,511.0,4.0775,164500.0,INLAND,179787.0
2040,2125,-119.71,36.79,34.0,1891.0,323.0,966.0,355.0,3.6681,82000.0,INLAND,88416.0
2041,13219,-117.69,34.0,28.0,707.0,154.0,561.0,129.0,2.5781,111600.0,INLAND,158224.0
2042,854,-122.01,37.59,2.0,838.0,295.0,240.0,149.0,2.875,237500.0,NEAR BAY,233559.06
2043,2763,-115.88,32.93,15.0,208.0,49.0,51.0,20.0,4.0208,32500.0,INLAND,169676.03
2044,19719,-121.74,39.15,20.0,2302.0,412.0,1205.0,399.0,2.8,71200.0,INLAND,108351.0
2045,13579,-117.3,34.13,52.0,1859.0,395.0,968.0,333.0,1.2034,79500.0,INLAND,79728.0
2046,11136,-117.95,33.85,13.0,6963.0,1426.0,3892.0,1375.0,4.1325,203500.0,<1H OCEAN,212598.0
2047,1796,-122.35,37.93,39.0,2002.0,416.0,1166.0,395.0,1.7257,91500.0,NEAR BAY,96854.0
2048,9544,-120.72,37.38,22.0,1311.0,319.0,1455.0,340.0,2.2813,67300.0,INLAND,83882.0
2049,19604,-121.09,37.56,32.0,1717.0,325.0,1356.0,307.0,2.6705,91900.0,INLAND,95464.0
2050,20104,-120.33,37.97,17.0,2530.0,526.0,1024.0,496.0,2.0057,118900.0,INLAND,116946.0
2051,12101,-117.34,33.94,13.0,7910.0,,3382.0,1176.0,5.5563,214500.0,INLAND,199225.0
2052,17465,-119.91,34.4,24.0,2001.0,365.0,1170.0,330.0,6.0992,268800.0,NEAR OCEAN,332093.06
2053,20608,-121.59,39.1,24.0,1107.0,261.0,768.0,205.0,1.7167,48800.0,INLAND,88863.0
2054,2258,-119.83,36.79,35.0,1872.0,363.0,1054.0,369.0,3.3272,65600.0,INLAND,90448.0
2055,15086,-116.92,32.81,23.0,2668.0,528.0,1510.0,524.0,3.3669,158900.0,<1H OCEAN,157532.0
2056,17633,-121.93,37.27,35.0,1855.0,345.0,985.0,329.0,6.0196,255100.0,<1H OCEAN,311276.01
2057,5304,-118.46,34.07,49.0,2418.0,301.0,850.0,318.0,14.2867,500001.0,<1H OCEAN,500001.0
2058,19530,-120.98,37.64,45.0,1913.0,335.0,839.0,333.0,3.1397,110700.0,INLAND,123060.0
2059,1005,-121.76,37.7,9.0,3980.0,736.0,1705.0,679.0,5.7068,256700.0,INLAND,229615.0
2060,750,-122.06,37.67,22.0,3882.0,816.0,1830.0,743.0,4.2733,180700.0,NEAR BAY,235891.01
2061,19306,-122.77,38.33,32.0,2054.0,324.0,843.0,306.0,4.5875,290700.0,<1H OCEAN,263493.0
2062,13707,-117.21,34.12,32.0,1677.0,354.0,1021.0,339.0,3.6853,90900.0,INLAND,110109.0
2063,13234,-117.66,34.14,8.0,1692.0,253.0,857.0,251.0,6.9418,310500.0,INLAND,260180.0
2064,9634,-120.89,37.21,25.0,3301.0,678.0,994.0,306.0,3.2262,97200.0,INLAND,127922.0
2065,17342,-120.4,34.85,26.0,2384.0,385.0,1323.0,400.0,4.8185,157900.0,<1H OCEAN,204343.0
2066,8526,-118.33,33.89,42.0,1816.0,338.0,897.0,306.0,5.1874,230800.0,<1H OCEAN,256721.02
2067,17660,-121.89,37.28,32.0,4308.0,717.0,2002.0,695.0,4.1645,281900.0,<1H OCEAN,247914.0
2068,8532,-118.35,33.89,29.0,2940.0,708.0,2175.0,684.0,3.6486,229000.0,<1H OCEAN,237881.0
2069,3340,-122.66,38.81,22.0,852.0,176.0,461.0,142.0,3.4375,83300.0,INLAND,126397.0
2070,10682,-117.76,33.53,24.0,2105.0,346.0,712.0,332.0,10.6349,500001.0,<1H OCEAN,498181.88
2071,10935,-117.9,33.74,25.0,808.0,163.0,1066.0,189.0,4.7679,173100.0,<1H OCEAN,184498.0
2072,8507,-118.3,33.88,35.0,3227.0,749.0,1881.0,696.0,2.8445,242100.0,<1H OCEAN,210157.0
2073,3087,-118.87,35.65,33.0,1504.0,325.0,584.0,223.0,3.4792,94600.0,INLAND,85107.0
2074,19879,-119.28,36.35,7.0,3598.0,701.0,2080.0,678.0,3.1111,72400.0,INLAND,85243.0
2075,15250,-117.31,32.98,17.0,2789.0,648.0,849.0,345.0,4.1012,244700.0,NEAR OCEAN,297343.09
2076,17466,-119.83,34.45,24.0,2168.0,373.0,934.0,366.0,5.4197,280900.0,NEAR OCEAN,316274.0
2077,16254,-121.26,37.98,41.0,1633.0,433.0,885.0,413.0,0.9782,54200.0,INLAND,68017.0
2078,9913,-122.3,38.3,44.0,3690.0,809.0,1922.0,736.0,2.6346,139800.0,NEAR BAY,152760.0
2079,8683,-118.34,33.88,31.0,3122.0,727.0,1885.0,715.0,3.8657,298400.0,<1H OCEAN,258549.0
2080,14666,-117.13,32.8,35.0,2129.0,382.0,1044.0,350.0,3.9732,174900.0,NEAR OCEAN,170345.0
2081,12017,-117.5,33.92,31.0,2529.0,513.0,1504.0,426.0,2.9821,115600.0,INLAND,118693.0
2082,4545,-118.2,34.02,48.0,2230.0,593.0,2419.0,598.0,2.3944,130700.0,<1H OCEAN,139611.0
2083,5126,-118.28,33.99,38.0,1454.0,323.0,1098.0,297.0,1.5109,104000.0,<1H OCEAN,99051.0
2084,1644,-121.94,37.83,11.0,2836.0,373.0,959.0,335.0,10.5815,500001.0,INLAND,444758.66
2085,227,-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,229774.0
2086,7593,-118.25,33.9,37.0,2119.0,442.0,1372.0,406.0,1.9605,106200.0,<1H OCEAN,104250.0
2087,5614,-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,150400.0,NEAR OCEAN,154703.0
2088,11736,-121.06,38.88,17.0,7635.0,1284.0,3096.0,1227.0,4.2917,184300.0,INLAND,177372.0
2089,2526,-122.19,39.53,34.0,2679.0,533.0,1287.0,505.0,2.165,58700.0,INLAND,67081.0
2090,14567,-117.2,32.83,36.0,1089.0,240.0,623.0,226.0,2.5909,176000.0,NEAR OCEAN,208112.0
2091,11051,-117.86,33.79,31.0,3523.0,922.0,2660.0,949.0,3.1792,146400.0,<1H OCEAN,196372.0
2092,2609,-124.01,40.89,28.0,1470.0,336.0,811.0,314.0,2.4559,75600.0,<1H OCEAN,92102.0
2093,17317,-120.2,34.61,15.0,2958.0,690.0,1348.0,617.0,3.8582,215200.0,NEAR OCEAN,233436.0
2094,19545,-120.97,37.63,39.0,2360.0,607.0,2047.0,605.0,1.7054,58800.0,INLAND,71529.0
2095,18483,-121.62,37.09,37.0,1593.0,303.0,1030.0,287.0,3.9306,260700.0,<1H OCEAN,224230.0
2096,14596,-117.17,32.81,26.0,2424.0,388.0,974.0,375.0,4.739,184100.0,NEAR OCEAN,211016.0
2097,14100,-117.09,32.76,31.0,1235.0,387.0,816.0,397.0,1.5517,122500.0,NEAR OCEAN,128073.0
2098,157,-122.24,37.81,52.0,1490.0,238.0,634.0,256.0,6.0302,287300.0,NEAR BAY,366658.12
2099,12734,-121.34,38.58,18.0,1631.0,228.0,599.0,228.0,7.8031,267200.0,INLAND,259762.0
2100,4875,-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.844,350000.0,<1H OCEAN,175880.01
2101,17847,-121.88,37.41,23.0,3224.0,652.0,2183.0,655.0,4.3807,226900.0,<1H OCEAN,215645.01
2102,15529,-117.11,33.15,14.0,8374.0,1407.0,2916.0,1295.0,4.7019,191100.0,<1H OCEAN,214134.0
2103,5040,-118.32,33.98,44.0,1448.0,314.0,861.0,310.0,2.2396,108600.0,<1H OCEAN,129352.0
2104,18085,-122.05,37.31,25.0,4601.0,696.0,2003.0,666.0,8.0727,455500.0,<1H OCEAN,416464.16
2105,9933,-122.3,38.28,31.0,1633.0,316.0,944.0,300.0,3.3977,158700.0,NEAR BAY,141794.0
2106,12773,-121.43,38.62,36.0,1765.0,438.0,1008.0,382.0,2.0639,73000.0,INLAND,76432.0
2107,9454,-123.23,39.77,25.0,2075.0,435.0,991.0,377.0,1.2281,60300.0,INLAND,70322.0
2108,12259,-116.95,33.79,20.0,2399.0,546.0,1726.0,542.0,1.8845,77700.0,INLAND,88327.0
2109,19428,-121.01,37.7,12.0,9148.0,1906.0,4656.0,1853.0,3.2447,142200.0,INLAND,152181.0
2110,13116,-121.2,38.36,14.0,2634.0,463.0,1402.0,432.0,3.8897,175700.0,INLAND,152734.0
2111,7750,-118.15,33.92,40.0,1335.0,281.0,804.0,282.0,4.3194,198400.0,<1H OCEAN,194868.0
2112,18244,-122.08,37.39,44.0,1498.0,430.0,848.0,400.0,2.8438,307100.0,NEAR BAY,207207.0
2113,16292,-121.24,37.96,37.0,1175.0,260.0,951.0,267.0,2.875,57700.0,INLAND,86044.0
2114,11567,-118.02,33.77,33.0,2683.0,436.0,1520.0,456.0,5.0091,211500.0,<1H OCEAN,235717.0
2115,16440,-121.3,38.14,17.0,3507.0,696.0,1867.0,709.0,3.2123,120700.0,INLAND,114165.0
2116,4939,-118.27,33.99,30.0,504.0,140.0,529.0,123.0,1.9531,100000.0,<1H OCEAN,103709.0
2117,9437,-119.95,37.47,32.0,1312.0,315.0,600.0,265.0,1.5,91500.0,INLAND,100025.0
2118,18961,-122.04,38.25,52.0,582.0,131.0,241.0,106.0,2.4,125000.0,INLAND,113681.0
2119,17816,-121.84,37.4,25.0,1866.0,271.0,840.0,275.0,6.8677,288500.0,<1H OCEAN,319757.02
2120,10217,-117.91,33.87,52.0,2031.0,506.0,1191.0,463.0,2.9076,177300.0,<1H OCEAN,188096.0
2121,10201,-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,239300.0,<1H OCEAN,229348.0
2122,3079,-119.01,35.44,20.0,3458.0,651.0,1465.0,621.0,2.5806,82500.0,INLAND,83870.0
2123,1155,-121.44,39.5,26.0,1652.0,325.0,790.0,292.0,3.0446,90800.0,INLAND,80629.0
2124,19760,-122.25,40.15,15.0,1677.0,346.0,858.0,327.0,2.4375,59200.0,INLAND,92643.0
2125,8041,-118.16,33.84,36.0,2444.0,432.0,1199.0,424.0,4.1538,218800.0,<1H OCEAN,218086.0
2126,8496,-118.3,33.89,37.0,2132.0,565.0,1369.0,565.0,3.285,218100.0,<1H OCEAN,189997.0
2127,10452,-117.66,33.46,26.0,2073.0,370.0,952.0,340.0,5.0877,288100.0,<1H OCEAN,271385.01
2128,4239,-118.32,34.11,42.0,2462.0,543.0,857.0,482.0,4.0833,434400.0,<1H OCEAN,415869.35
2129,19195,-122.68,38.44,36.0,1311.0,259.0,648.0,268.0,3.4545,161200.0,<1H OCEAN,172712.0
2130,1084,-121.84,39.73,52.0,957.0,263.0,513.0,223.0,1.3672,55000.0,INLAND,89627.0
2131,16276,-121.26,37.93,33.0,2109.0,531.0,2248.0,588.0,1.4583,53000.0,INLAND,65269.0
2132,4487,-118.19,34.05,46.0,1051.0,302.0,1435.0,305.0,1.6667,133600.0,<1H OCEAN,134414.0
2133,6026,-117.74,34.07,42.0,2504.0,553.0,1550.0,509.0,3.0294,135700.0,INLAND,130151.0
2134,19682,-121.62,39.15,23.0,1984.0,528.0,1043.0,452.0,1.9375,65300.0,INLAND,80294.0
2135,2855,-118.92,35.38,33.0,3122.0,579.0,1733.0,545.0,3.8307,70600.0,INLAND,86834.0
2136,19279,-122.72,38.42,26.0,1168.0,253.0,937.0,248.0,1.9458,146000.0,<1H OCEAN,160783.0
2137,18978,-122.01,38.25,16.0,1081.0,181.0,792.0,184.0,4.6779,131300.0,INLAND,180081.0
2138,8069,-118.18,33.83,39.0,3622.0,745.0,1330.0,648.0,3.3125,425500.0,NEAR OCEAN,278456.01
2139,17201,-119.78,34.45,23.0,2077.0,306.0,705.0,256.0,6.4744,500001.0,NEAR OCEAN,324719.02
2140,4300,-118.29,34.09,35.0,2624.0,1116.0,3548.0,1008.0,2.0132,198400.0,<1H OCEAN,227714.0
2141,16148,-122.47,37.78,52.0,2042.0,378.0,1153.0,408.0,4.1856,404700.0,NEAR BAY,398412.08
2142,1783,-122.36,37.94,26.0,1540.0,343.0,1007.0,338.0,1.3365,72900.0,NEAR BAY,98145.0
2143,10491,-117.68,33.51,19.0,2930.0,428.0,1481.0,430.0,6.323,480800.0,<1H OCEAN,296258.0
2144,10421,-117.61,33.42,31.0,3959.0,856.0,1919.0,775.0,4.0313,282000.0,NEAR OCEAN,289812.06
2145,971,-121.9,37.67,15.0,2130.0,273.0,876.0,285.0,7.2639,332400.0,<1H OCEAN,311841.03
2146,8285,-118.14,33.77,51.0,2812.0,621.0,1171.0,566.0,3.875,342900.0,NEAR OCEAN,380720.05
2147,15792,-122.42,37.77,52.0,1176.0,493.0,1136.0,436.0,1.375,312500.0,NEAR BAY,206828.01
2148,7241,-118.12,34.0,31.0,3281.0,768.0,2385.0,733.0,2.7308,173800.0,<1H OCEAN,182304.0
2149,12461,-121.43,38.58,35.0,5298.0,954.0,1933.0,918.0,3.9167,155700.0,INLAND,152379.0
2150,7357,-118.17,33.96,25.0,3297.0,1066.0,5027.0,1041.0,2.2817,164200.0,<1H OCEAN,156985.0
2151,645,-122.13,37.72,26.0,2862.0,394.0,1030.0,397.0,7.912,367300.0,NEAR BAY,433851.1
2152,5096,-118.3,33.97,42.0,944.0,200.0,567.0,190.0,2.6311,124100.0,<1H OCEAN,139655.0
2153,17846,-121.87,37.41,24.0,3308.0,548.0,1891.0,544.0,5.6683,248700.0,<1H OCEAN,247622.0
2154,9504,-123.36,39.01,35.0,1551.0,321.0,857.0,288.0,2.7232,115400.0,<1H OCEAN,118076.0
2155,15652,-122.41,37.8,52.0,3260.0,1535.0,3260.0,1457.0,0.9,500001.0,NEAR BAY,265279.18
2156,18509,-121.99,36.99,29.0,3119.0,507.0,1476.0,487.0,5.8123,281500.0,NEAR OCEAN,376521.27
2157,2815,-119.05,35.42,35.0,2353.0,483.0,1368.0,455.0,2.325,63200.0,INLAND,62457.0
2158,13960,-116.9,34.25,16.0,3018.0,523.0,556.0,244.0,3.5288,189700.0,INLAND,150335.01
2159,8993,-118.35,33.99,48.0,2741.0,439.0,1115.0,459.0,5.0514,269100.0,<1H OCEAN,249128.0
2160,18556,-122.04,36.95,36.0,1862.0,364.0,1080.0,364.0,4.4567,263800.0,NEAR OCEAN,249204.0
2161,18541,-122.01,36.95,52.0,1217.0,325.0,508.0,237.0,2.0547,326700.0,NEAR OCEAN,230139.0
2162,1489,-122.02,37.95,25.0,1205.0,260.0,608.0,272.0,2.4519,208300.0,NEAR BAY,160328.0
2163,7889,-118.05,33.87,18.0,4928.0,773.0,2952.0,754.0,5.8855,313800.0,<1H OCEAN,308672.07
2164,15060,-116.93,32.79,19.0,3354.0,,1948.0,682.0,3.0192,142300.0,<1H OCEAN,168389.0
2165,13705,-117.22,34.12,30.0,2512.0,597.0,1390.0,523.0,2.3725,77200.0,INLAND,85668.0
2166,2262,-119.83,36.79,24.0,3505.0,819.0,2098.0,774.0,1.9575,67000.0,INLAND,67683.0
2167,5117,-118.28,33.96,34.0,2074.0,562.0,1913.0,514.0,1.6156,102100.0,<1H OCEAN,98976.0
2168,2325,-119.71,36.82,12.0,2144.0,568.0,1320.0,566.0,2.3381,112500.0,INLAND,77818.0
2169,5141,-118.27,33.96,38.0,977.0,295.0,1073.0,292.0,1.0208,86400.0,<1H OCEAN,95111.0
2170,7601,-118.26,33.89,36.0,2230.0,417.0,1395.0,381.0,2.8493,109600.0,<1H OCEAN,133300.0
2171,16076,-122.48,37.74,52.0,2166.0,423.0,1072.0,370.0,4.131,314300.0,NEAR OCEAN,314703.01
2172,6745,-118.08,34.12,34.0,2921.0,641.0,1541.0,562.0,3.6827,264100.0,<1H OCEAN,238732.0
2173,11247,-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,153800.0,<1H OCEAN,179888.0
2174,7312,-118.2,33.98,43.0,1091.0,320.0,1418.0,316.0,2.1522,159400.0,<1H OCEAN,152755.0
2175,4961,-118.3,34.01,52.0,1908.0,428.0,1271.0,394.0,2.5885,136200.0,<1H OCEAN,122699.0
2176,15770,-122.44,37.76,38.0,2202.0,452.0,833.0,435.0,6.8939,455900.0,NEAR BAY,401206.27
2177,10800,-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928,439100.0,<1H OCEAN,397802.27
2178,12596,-121.48,38.53,43.0,1378.0,280.0,708.0,280.0,2.3542,103900.0,INLAND,104451.0
2179,13557,-117.32,34.1,27.0,2053.0,461.0,1737.0,463.0,3.1213,78800.0,INLAND,101746.0
2180,1596,-122.1,37.89,21.0,3282.0,653.0,1398.0,601.0,5.2079,310300.0,NEAR BAY,302627.0
2181,10103,-117.97,33.92,24.0,2017.0,416.0,900.0,436.0,3.0,251400.0,<1H OCEAN,187078.0
2182,4642,-118.3,34.06,21.0,3960.0,1490.0,3468.0,1335.0,1.8214,475000.0,<1H OCEAN,261380.03
2183,10871,-117.91,33.72,32.0,2436.0,504.0,2839.0,516.0,4.5607,182100.0,<1H OCEAN,187931.01
2184,4776,-118.33,34.04,33.0,1806.0,444.0,1161.0,393.0,2.5927,161500.0,<1H OCEAN,185353.0
2185,12557,-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,94600.0,INLAND,102349.0
2186,10619,-117.82,33.68,3.0,3068.0,494.0,1357.0,486.0,7.9187,333600.0,<1H OCEAN,360038.05
2187,11190,-117.94,33.82,29.0,1422.0,409.0,1057.0,390.0,2.3347,208100.0,<1H OCEAN,187053.0
2188,465,-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594,196400.0,NEAR BAY,216296.0
2189,10430,-117.64,33.45,27.0,334.0,56.0,130.0,46.0,4.875,284100.0,NEAR OCEAN,300692.1
2190,1243,-122.13,39.0,23.0,3832.0,774.0,2435.0,747.0,2.2754,59200.0,INLAND,86064.0
2191,3804,-118.44,34.2,28.0,1732.0,435.0,1198.0,417.0,2.9219,241300.0,<1H OCEAN,203554.0
2192,2363,-119.58,36.77,19.0,3225.0,548.0,1760.0,542.0,4.0227,126500.0,INLAND,95377.0
2193,5062,-118.28,33.99,37.0,1971.0,513.0,1673.0,464.0,1.4625,103000.0,<1H OCEAN,100674.0
2194,12682,-121.4,38.55,26.0,2697.0,398.0,1088.0,389.0,5.0,142500.0,INLAND,163931.0
2195,7658,-118.21,33.84,28.0,822.0,205.0,627.0,192.0,3.4583,166300.0,<1H OCEAN,161375.0
2196,2925,-119.01,35.36,38.0,1838.0,388.0,1203.0,373.0,1.6797,60700.0,INLAND,56506.0
2197,13350,-117.63,34.02,13.0,4864.0,729.0,2780.0,723.0,5.6168,175400.0,INLAND,194663.0
2198,8239,-118.18,33.77,36.0,1833.0,688.0,1128.0,620.0,1.1483,112500.0,NEAR OCEAN,150180.0
2199,4788,-118.32,34.02,51.0,2010.0,460.0,1355.0,433.0,2.0304,133400.0,<1H OCEAN,121622.0
2200,12599,-121.49,38.53,42.0,1468.0,281.0,571.0,271.0,3.3906,124200.0,INLAND,109789.0
2201,20066,-120.39,38.0,33.0,2177.0,404.0,891.0,383.0,3.212,105200.0,INLAND,124560.0
2202,4498,-118.21,34.05,26.0,745.0,258.0,694.0,236.0,1.3846,129200.0,<1H OCEAN,158311.0
2203,7415,-118.22,33.94,42.0,1046.0,287.0,1218.0,289.0,2.6538,143400.0,<1H OCEAN,128850.0
2204,7555,-118.19,33.91,33.0,915.0,225.0,826.0,212.0,2.7708,117400.0,<1H OCEAN,124617.0
2205,8974,-118.41,34.01,26.0,2503.0,449.0,1218.0,426.0,5.3683,500001.0,<1H OCEAN,404655.31
2206,6701,-118.12,34.14,25.0,3420.0,977.0,1718.0,947.0,3.1033,217900.0,<1H OCEAN,213904.0
2207,16919,-122.34,37.57,28.0,3751.0,949.0,1691.0,846.0,3.9728,300000.0,NEAR OCEAN,366177.04
2208,19071,-122.53,38.32,22.0,3577.0,,1371.0,501.0,5.795,332300.0,<1H OCEAN,285589.01
2209,9765,-121.62,36.43,20.0,1335.0,290.0,717.0,243.0,4.7891,230600.0,<1H OCEAN,231910.0
2210,10893,-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3.8421,174000.0,<1H OCEAN,173891.0
2211,16713,-120.69,35.52,26.0,2758.0,571.0,1291.0,522.0,2.925,181400.0,<1H OCEAN,182473.0
2212,984,-121.87,37.66,27.0,1569.0,242.0,583.0,214.0,5.7519,278500.0,INLAND,275945.0
2213,10473,-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,295900.0,<1H OCEAN,354753.17
2214,17959,-121.99,37.33,35.0,1802.0,291.0,841.0,315.0,4.8365,313900.0,<1H OCEAN,273456.01
2215,18624,-122.01,37.06,19.0,4113.0,767.0,2006.0,732.0,5.1121,308100.0,NEAR OCEAN,307478.02
2216,9451,-119.64,37.61,30.0,2857.0,661.0,291.0,135.0,2.6838,164600.0,INLAND,127821.0
2217,14354,-117.23,32.75,23.0,2415.0,653.0,1275.0,596.0,3.1389,101800.0,NEAR OCEAN,239617.05
2218,14515,-117.16,32.89,5.0,8576.0,1952.0,5006.0,1827.0,4.3598,189100.0,<1H OCEAN,208517.0
2219,11564,-117.98,33.76,24.0,1880.0,405.0,967.0,418.0,4.4545,192500.0,<1H OCEAN,219373.02
2220,6748,-118.07,34.11,47.0,832.0,194.0,419.0,156.0,3.1576,225000.0,<1H OCEAN,223976.0
2221,15714,-122.45,37.78,45.0,2747.0,699.0,1320.0,693.0,3.1576,333300.0,NEAR BAY,365473.13
2222,18873,-122.22,38.08,37.0,2811.0,,1574.0,516.0,3.1053,96700.0,NEAR BAY,120864.0
2223,4921,-118.25,34.0,32.0,1218.0,342.0,1292.0,304.0,1.5781,102900.0,<1H OCEAN,103960.0
